Invoice ID,Branch,Region,Customer_type,Gender,Product_line,Unit price,Quantity,Tax_5%,Total,Date,Time,Payment,cogs,gross_income,Rating
711-31-1234,B,Ferozepur,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,03-16-2021,18:51,Cash,382.56,19.128,7.9
886-54-6089,A,Chandighar,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,01-15-2021,17:24,Cash,68.58,3.429,7.7
707-32-7409,B,Ferozepur,Member,Female,Sports and travel,95.54,4,19.108,401.268,02-26-2021,11:58,Paytm wallet,382.16,19.108,4.5
759-98-4285,C,Mohali,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,02-27-2021,19:01,Credit card,601.09,30.0545,8
201-63-8275,C,Mohali,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,02-17-2021,16:50,Paytm wallet,475.93,23.7965,5.7
471-06-8611,C,Mohali,Normal,Female,Food and beverages,52.42,1,2.621,55.041,02-06-2021,10:22,Credit card,52.42,2.621,6.3
200-16-5952,C,Mohali,Member,Male,Food and beverages,65.65,2,6.565,137.865,01-17-2021,16:46,Cash,131.3,6.565,6
120-54-2248,B,Ferozepur,Normal,Female,Food and beverages,28.86,5,7.215,151.515,01-22-2021,18:08,Credit card,144.3,7.215,8
102-77-2261,C,Mohali,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,03-05-2021,18:02,Credit card,457.17,22.8585,4.2
875-31-8302,B,Ferozepur,Normal,Male,Sports and travel,93.38,1,4.669,98.049,01-03-2021,13:07,Cash,93.38,4.669,9.6
102-06-2002,C,Mohali,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,03-20-2021,17:52,Cash,126.25,6.3125,6.1
457-94-0464,B,Ferozepur,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,01-31-2021,20:32,Paytm wallet,790.83,39.5415,5.6
629-42-4133,C,Mohali,Normal,Male,Health and beauty,21.8,8,8.72,183.12,02-19-2021,19:24,Cash,174.4,8.72,8.3
534-53-3526,A,Chandighar,Normal,Female,Sports and travel,94.76,4,18.952,397.992,02-11-2021,16:06,Paytm wallet,379.04,18.952,7.8
307-04-2070,A,Chandighar,Member,Female,Fashion accessories,30.62,1,1.531,32.151,02-05-2021,14:14,Credit card,30.62,1.531,4.1
468-99-7231,C,Mohali,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,03-03-2021,17:36,Cash,352.08,17.604,8.8
516-77-6464,C,Mohali,Member,Female,Health and beauty,10.16,5,2.54,53.34,02-24-2021,13:08,Paytm wallet,50.8,2.54,4.1
404-91-5964,A,Chandighar,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,02-04-2021,16:09,Credit card,522.06,26.103,9
886-77-9084,C,Mohali,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,02-19-2021,11:33,Paytm wallet,575.12,28.756,5.5
790-38-4466,C,Mohali,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,01-23-2021,10:18,Credit card,54.95,2.7475,9.3
704-10-4056,C,Mohali,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,01-14-2021,10:55,Credit card,181.41,9.0705,5.6
497-37-6538,A,Chandighar,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,01-17-2021,15:15,Paytm wallet,412.37,20.6185,9.7
651-96-5970,A,Chandighar,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,03-03-2021,20:06,Credit card,46.41,2.3205,4
400-80-4065,C,Mohali,Member,Male,Health and beauty,68.55,4,13.71,287.91,02-15-2021,20:21,Credit card,274.2,13.71,9.2
744-16-7898,B,Ferozepur,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,01-15-2021,13:48,Credit card,973.7,48.685,4.9
263-12-5321,A,Chandighar,Member,Male,Electronic accessories,92.6,7,32.41,680.61,02-27-2021,12:52,Credit card,648.2,32.41,9.3
702-72-0487,A,Chandighar,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,02-26-2021,12:28,Credit card,93.22,4.661,6.6
605-83-1050,B,Ferozepur,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,03-15-2021,16:26,Paytm wallet,54.36,2.718,4.3
443-60-9639,C,Mohali,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,01-24-2021,13:24,Cash,60.87,3.0435,5.5
864-24-7918,A,Chandighar,Member,Female,Sports and travel,24.49,10,12.245,257.145,02-22-2021,15:15,Cash,244.9,12.245,8.1
359-94-5395,B,Ferozepur,Normal,Male,Health and beauty,92.78,1,4.639,97.419,03-15-2021,10:50,Credit card,92.78,4.639,9.8
401-09-4232,C,Mohali,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,02-11-2021,18:38,Paytm wallet,433.45,21.6725,9.4
751-15-6198,B,Ferozepur,Normal,Male,Sports and travel,23.01,6,6.903,144.963,01-12-2021,16:45,Paytm wallet,138.06,6.903,7.9
324-41-6833,C,Mohali,Member,Female,Electronic accessories,30.2,8,12.08,253.68,03-03-2021,19:30,Paytm wallet,241.6,12.08,5.1
474-33-8305,C,Mohali,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,03-23-2021,13:23,Paytm wallet,471.73,23.5865,6.9
759-29-9521,A,Chandighar,Member,Female,Fashion accessories,48.96,9,22.032,462.672,03-04-2021,11:27,Cash,440.64,22.032,8
831-81-6575,B,Ferozepur,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,02-23-2021,11:12,Cash,680.31,34.0155,8
220-68-6701,A,Chandighar,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,03-17-2021,16:36,Cash,309.88,15.494,4.2
618-34-8551,A,Chandighar,Normal,Female,Sports and travel,93.18,2,9.318,195.678,01-16-2021,18:41,Credit card,186.36,9.318,8.5
257-60-7754,A,Chandighar,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,01-08-2021,17:12,Cash,200.92,10.046,9
559-61-5987,B,Ferozepur,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,01-14-2021,10:38,Cash,17.75,0.8875,8.6
189-55-2313,C,Mohali,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,01-31-2021,10:33,Paytm wallet,621.8,31.09,6
565-91-4567,B,Ferozepur,Normal,Male,Health and beauty,10.75,8,4.3,90.3,03-15-2021,14:38,Paytm wallet,86,4.3,6.2
380-60-5336,A,Chandighar,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,02-24-2021,18:06,Credit card,402.6,20.13,5
815-04-6282,C,Mohali,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,02-08-2021,12:52,Credit card,324.85,16.2425,6.5
674-56-6360,A,Chandighar,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,03-22-2021,14:00,Cash,95.15,4.7575,6
778-34-2523,A,Chandighar,Member,Female,Electronic accessories,48.62,8,19.448,408.408,01-24-2021,10:57,Cash,388.96,19.448,5
499-27-7781,B,Ferozepur,Normal,Female,Food and beverages,53.21,8,21.284,446.964,03-14-2021,16:45,Paytm wallet,425.68,21.284,5
477-59-2456,C,Mohali,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,01-23-2021,11:15,Cash,318.08,15.904,9.2
832-51-6761,A,Chandighar,Normal,Male,Food and beverages,33.88,8,13.552,284.592,01-19-2021,20:29,Paytm wallet,271.04,13.552,9.6
869-11-3082,B,Ferozepur,Member,Male,Health and beauty,96.16,4,19.232,403.872,01-27-2021,20:03,Credit card,384.64,19.232,8.4
190-59-3964,B,Ferozepur,Member,Male,Food and beverages,47.16,5,11.79,247.59,02-03-2021,14:35,Credit card,235.8,11.79,6
366-43-6862,B,Ferozepur,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,03-25-2021,16:32,Paytm wallet,211.56,10.578,6.7
186-43-8965,A,Chandighar,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,02-24-2021,10:10,Credit card,95.36,4.768,4.1
784-21-9238,C,Mohali,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,02-07-2021,14:15,Cash,10.17,0.5085,5.9
276-75-6884,A,Chandighar,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,03-04-2021,10:05,Cash,206.13,10.3065,8.7
109-86-4363,B,Ferozepur,Member,Female,Sports and travel,60.08,7,21.028,441.588,02-14-2021,11:36,Credit card,420.56,21.028,4.5
569-76-2760,A,Chandighar,Member,Female,Sports and travel,22.01,4,4.402,92.442,01-29-2021,18:15,Credit card,88.04,4.402,6.6
222-42-0244,B,Ferozepur,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,01-28-2021,13:53,Credit card,648.99,32.4495,7.7
760-53-9233,A,Chandighar,Member,Male,Fashion accessories,41.28,3,6.192,130.032,03-26-2021,18:37,Credit card,123.84,6.192,8.5
538-22-0304,C,Mohali,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,03-24-2021,18:27,Cash,649.5,32.475,5.2
416-17-9926,A,Chandighar,Member,Female,Electronic accessories,74.22,10,37.11,779.31,01-01-2021,14:42,Credit card,742.2,37.11,4.3
237-44-6163,A,Chandighar,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,01-24-2021,17:43,Cash,84.48,4.224,7.6
636-17-0325,B,Ferozepur,Normal,Male,Health and beauty,62.57,4,12.514,262.794,02-25-2021,18:37,Cash,250.28,12.514,9.5
343-75-9322,B,Ferozepur,Member,Female,Sports and travel,11.85,8,4.74,99.54,01-09-2021,16:34,Cash,94.8,4.74,4.1
528-14-9470,A,Chandighar,Member,Male,Health and beauty,91.3,1,4.565,95.865,02-14-2021,14:42,Paytm wallet,91.3,4.565,9.2
427-45-9297,B,Ferozepur,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,03-12-2021,11:01,Paytm wallet,285.11,14.2555,5.4
807-34-3742,A,Chandighar,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,03-26-2021,19:44,Cash,52.38,2.619,5.8
288-62-1085,A,Chandighar,Member,Male,Fashion accessories,38.54,5,9.635,202.335,01-09-2021,13:34,Paytm wallet,192.7,9.635,5.6
670-71-7306,B,Ferozepur,Normal,Male,Sports and travel,44.63,6,13.389,281.169,01-02-2021,20:08,Credit card,267.78,13.389,5.1
660-29-7083,C,Mohali,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,01-15-2021,15:01,Cash,558.7,27.935,5.8
271-77-8740,C,Mohali,Member,Female,Sports and travel,29.22,6,8.766,184.086,01-01-2021,11:40,Paytm wallet,175.32,8.766,5
497-36-0989,A,Chandighar,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,02-15-2021,15:21,Cash,155.82,7.791,7.9
291-59-1384,B,Ferozepur,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,02-28-2021,17:38,Cash,60.3,3.015,6
860-73-6466,A,Chandighar,Member,Female,Sports and travel,39.47,2,3.947,82.887,03-02-2021,16:16,Credit card,78.94,3.947,5
549-23-9016,C,Mohali,Member,Female,Food and beverages,14.87,2,1.487,31.227,02-13-2021,18:15,Credit card,29.74,1.487,8.9
896-34-0956,A,Chandighar,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,01-26-2021,12:43,Cash,21.32,1.066,5.9
804-38-3935,A,Chandighar,Member,Male,Electronic accessories,93.78,3,14.067,295.407,01-30-2021,11:32,Credit card,281.34,14.067,5.9
585-90-0249,A,Chandighar,Member,Male,Electronic accessories,73.26,1,3.663,76.923,01-27-2021,18:08,Paytm wallet,73.26,3.663,9.7
862-29-5914,C,Mohali,Normal,Female,Sports and travel,22.38,1,1.119,23.499,01-30-2021,17:08,Credit card,22.38,1.119,8.6
845-94-6841,C,Mohali,Member,Female,Food and beverages,72.88,9,32.796,688.716,01-08-2021,19:38,Cash,655.92,32.796,4
125-45-2293,A,Chandighar,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,01-19-2021,13:11,Cash,594.6,29.73,4.2
843-73-4724,A,Chandighar,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,01-25-2021,11:05,Cash,74.1,3.705,9.2
409-33-9708,A,Chandighar,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,02-19-2021,10:12,Paytm wallet,196.96,9.848,9.2
658-66-3967,C,Mohali,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,01-14-2021,15:42,Paytm wallet,372.33,18.6165,5
866-70-2814,B,Ferozepur,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,02-25-2021,11:58,Paytm wallet,527.9,26.395,10
160-22-2687,A,Chandighar,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,01-23-2021,14:21,Paytm wallet,479.75,23.9875,8.8
895-03-6665,B,Ferozepur,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,02-16-2021,10:52,Cash,328.59,16.4295,4.2
770-42-8960,B,Ferozepur,Normal,Male,Food and beverages,21.12,8,8.448,177.408,01-01-2021,19:31,Cash,168.96,8.448,6.3
748-45-2862,A,Chandighar,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,03-07-2021,18:35,Cash,113.24,5.662,8.2
234-36-2483,B,Ferozepur,Normal,Male,Health and beauty,57.59,6,17.277,362.817,02-15-2021,13:51,Cash,345.54,17.277,5.1
316-66-3011,A,Chandighar,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,01-23-2021,12:35,Cash,428.67,21.4335,5
848-95-6252,C,Mohali,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,02-20-2021,13:24,Paytm wallet,86.27,4.3135,7
840-76-5966,A,Chandighar,Member,Male,Sports and travel,12.76,2,1.276,26.796,01-08-2021,18:06,Paytm wallet,25.52,1.276,7.8
152-03-4217,B,Ferozepur,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,03-17-2021,11:55,Credit card,101.52,5.076,4.3
533-66-5566,B,Ferozepur,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,01-12-2021,11:42,Cash,357.49,17.8745,7
124-31-1458,A,Chandighar,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,01-08-2021,14:30,Cash,238.77,11.9385,6.6
176-78-1170,C,Mohali,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,01-26-2021,15:11,Paytm wallet,101.43,5.0715,7.3
361-59-0574,B,Ferozepur,Member,Male,Sports and travel,90.53,8,36.212,760.452,03-15-2021,14:48,Credit card,724.24,36.212,6.5
101-81-4070,C,Mohali,Member,Female,Health and beauty,62.82,2,6.282,131.922,01-17-2021,12:36,Paytm wallet,125.64,6.282,4.9
631-34-1880,C,Mohali,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,01-08-2021,19:09,Credit card,72.93,3.6465,4.3
852-82-2749,A,Chandighar,Normal,Male,Sports and travel,64.59,4,12.918,271.278,01-06-2021,13:35,Paytm wallet,258.36,12.918,9.3
873-14-6353,A,Chandighar,Member,Male,Food and beverages,24.82,7,8.687,182.427,02-16-2021,10:33,Credit card,173.74,8.687,7.1
584-66-4073,C,Mohali,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,03-13-2021,15:45,Paytm wallet,56.5,2.825,9.6
544-55-9589,B,Ferozepur,Member,Female,Electronic accessories,21.43,10,10.715,225.015,01-28-2021,11:51,Cash,214.3,10.715,6.2
166-19-2553,A,Chandighar,Member,Male,Sports and travel,89.06,6,26.718,561.078,01-18-2021,17:26,Cash,534.36,26.718,9.9
737-88-5876,A,Chandighar,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,03-19-2021,11:52,Credit card,93.16,4.658,5.9
154-87-7367,C,Mohali,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,03-15-2021,14:04,Paytm wallet,522.08,26.104,6.3
885-56-0389,C,Mohali,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,02-12-2021,17:49,Cash,52.35,2.6175,4
608-05-3804,B,Ferozepur,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,02-25-2021,20:19,Cash,39.75,1.9875,6.1
448-61-3783,A,Chandighar,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,03-21-2021,16:08,Credit card,720.16,36.008,4.5
761-49-0439,B,Ferozepur,Member,Female,Electronic accessories,12.1,8,4.84,101.64,01-19-2021,10:17,Paytm wallet,96.8,4.84,8.6
490-95-0021,B,Ferozepur,Member,Female,Food and beverages,33.21,10,16.605,348.705,01-08-2021,14:25,Paytm wallet,332.1,16.605,6
115-38-7388,C,Mohali,Member,Female,Fashion accessories,10.18,8,4.072,85.512,03-30-2021,12:51,Credit card,81.44,4.072,9.5
311-13-6971,B,Ferozepur,Member,Male,Sports and travel,31.99,10,15.995,335.895,02-20-2021,15:18,Credit card,319.9,15.995,9.9
291-55-6563,A,Chandighar,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,03-30-2021,12:45,Paytm wallet,206.52,10.326,7.5
548-48-3156,A,Chandighar,Member,Female,Food and beverages,83.34,2,8.334,175.014,03-19-2021,13:37,Cash,166.68,8.334,7.6
460-93-5834,A,Chandighar,Normal,Male,Sports and travel,45.58,7,15.953,335.013,01-13-2021,10:03,Cash,319.06,15.953,5
325-89-4209,A,Chandighar,Member,Male,Food and beverages,87.9,1,4.395,92.295,02-05-2021,19:42,Paytm wallet,87.9,4.395,6.7
884-80-6021,A,Chandighar,Member,Female,Electronic accessories,73.47,10,36.735,771.435,03-23-2021,13:14,Paytm wallet,734.7,36.735,9.5
137-74-8729,C,Mohali,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,03-13-2021,12:47,Paytm wallet,97.52,4.876,6.8
880-46-5796,A,Chandighar,Member,Male,Sports and travel,76.92,10,38.46,807.66,03-17-2021,19:53,Paytm wallet,769.2,38.46,5.6
389-70-2397,C,Mohali,Normal,Female,Health and beauty,83.66,5,20.915,439.215,02-21-2021,10:26,Cash,418.3,20.915,7.2
114-35-5271,B,Ferozepur,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,02-07-2021,15:06,Cash,463.28,23.164,8.1
607-76-6216,C,Mohali,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,03-02-2021,16:35,Credit card,462.45,23.1225,8.6
715-20-1673,B,Ferozepur,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,03-06-2021,20:57,Cash,141.9,7.095,9.4
811-35-1094,B,Ferozepur,Member,Male,Electronic accessories,50.45,6,15.135,317.835,02-06-2021,15:16,Credit card,302.7,15.135,8.9
699-88-1972,B,Ferozepur,Normal,Male,Health and beauty,99.16,8,39.664,832.944,01-28-2021,17:47,Credit card,793.28,39.664,4.2
781-84-8059,C,Mohali,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,01-18-2021,16:23,Paytm wallet,425.18,21.259,5
409-49-6995,C,Mohali,Member,Female,Food and beverages,47.27,6,14.181,297.801,02-05-2021,10:17,Cash,283.62,14.181,8.8
725-54-0677,C,Mohali,Member,Male,Health and beauty,85.6,7,29.96,629.16,03-02-2021,13:50,Cash,599.2,29.96,5.3
146-09-5432,A,Chandighar,Member,Male,Food and beverages,35.04,9,15.768,331.128,02-09-2021,19:17,Paytm wallet,315.36,15.768,4.6
377-79-7592,C,Mohali,Member,Female,Electronic accessories,44.84,9,20.178,423.738,01-14-2021,14:00,Credit card,403.56,20.178,7.5
509-10-0516,B,Ferozepur,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,02-09-2021,12:02,Paytm wallet,183.88,9.194,5.1
595-94-9924,A,Chandighar,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,03-26-2021,20:21,Credit card,138.65,6.9325,4.2
865-41-9075,A,Chandighar,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,01-28-2021,17:35,Cash,80.71,4.0355,8.1
545-07-8534,C,Mohali,Normal,Female,Health and beauty,58.32,2,5.832,122.472,02-14-2021,12:42,Paytm wallet,116.64,5.832,6
118-62-1812,C,Mohali,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,03-24-2021,17:56,Cash,313.52,15.676,7.9
450-42-3339,C,Mohali,Normal,Male,Health and beauty,84.61,10,42.305,888.405,02-09-2021,18:58,Credit card,846.1,42.305,8.8
851-98-3555,B,Ferozepur,Normal,Female,Health and beauty,82.88,5,20.72,435.12,03-24-2021,14:08,Credit card,414.4,20.72,6.6
186-71-5196,A,Chandighar,Member,Female,Food and beverages,79.54,2,7.954,167.034,03-27-2021,16:30,Paytm wallet,159.08,7.954,6.2
624-01-8356,B,Ferozepur,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,01-27-2021,10:44,Credit card,490.1,24.505,4.2
313-66-9943,B,Ferozepur,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,03-27-2021,20:29,Credit card,87.45,4.3725,7.3
151-27-8496,C,Mohali,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,01-19-2021,11:43,Paytm wallet,224.52,11.226,8.6
453-33-6436,A,Chandighar,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,02-07-2021,10:09,Cash,744.96,37.248,6.8
522-57-8364,A,Chandighar,Member,Male,Fashion accessories,51.34,8,20.536,431.256,01-31-2021,10:00,Paytm wallet,410.72,20.536,7.6
459-45-2396,A,Chandighar,Member,Female,Food and beverages,99.6,3,14.94,313.74,02-25-2021,18:45,Cash,298.8,14.94,5.8
717-96-4189,C,Mohali,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,02-02-2021,12:40,Cash,212.94,10.647,4.1
722-13-2115,C,Mohali,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,03-14-2021,15:36,Credit card,42.85,2.1425,9.3
749-81-8133,A,Chandighar,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,03-11-2021,12:04,Cash,378.68,18.934,6.8
777-67-2495,B,Ferozepur,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,02-22-2021,11:26,Paytm wallet,206.91,10.3455,8.7
636-98-3364,B,Ferozepur,Member,Female,Electronic accessories,26.26,3,3.939,82.719,03-02-2021,12:36,Paytm wallet,78.78,3.939,6.3
246-55-6923,C,Mohali,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,03-10-2021,15:06,Credit card,322.11,16.1055,5.1
181-82-6255,B,Ferozepur,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,02-08-2021,10:58,Cash,98.22,4.911,7
838-02-1821,C,Mohali,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,02-22-2021,12:10,Credit card,25.46,1.273,5.2
887-42-0517,C,Mohali,Normal,Female,Sports and travel,83.14,7,29.099,611.079,01-10-2021,10:31,Credit card,581.98,29.099,6.6
457-12-0244,C,Mohali,Member,Female,Sports and travel,35.22,6,10.566,221.886,03-14-2021,13:49,Paytm wallet,211.32,10.566,6.5
226-34-0034,B,Ferozepur,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,01-10-2021,11:10,Paytm wallet,55.12,2.756,9
321-49-7382,B,Ferozepur,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,02-15-2021,17:38,Credit card,88.31,4.4155,5.2
397-25-8725,A,Chandighar,Member,Female,Health and beauty,39.62,9,17.829,374.409,01-13-2021,17:54,Credit card,356.58,17.829,6.8
431-66-2305,B,Ferozepur,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,02-15-2021,20:51,Credit card,794.25,39.7125,7.6
825-94-5922,B,Ferozepur,Normal,Male,Sports and travel,25.31,2,2.531,53.151,03-02-2021,19:26,Paytm wallet,50.62,2.531,7.2
641-62-7288,B,Ferozepur,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,03-24-2021,13:33,Paytm wallet,599.52,29.976,7.1
756-93-1854,C,Mohali,Member,Female,Fashion accessories,83.35,2,8.335,175.035,02-02-2021,14:05,Credit card,166.7,8.335,9.5
243-55-8457,A,Chandighar,Normal,Female,Food and beverages,74.44,10,37.22,781.62,02-27-2021,11:40,Paytm wallet,744.4,37.22,5.1
458-10-8612,C,Mohali,Normal,Male,Health and beauty,64.08,7,22.428,470.988,01-20-2021,12:27,Paytm wallet,448.56,22.428,7.6
501-61-1753,B,Ferozepur,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,01-03-2021,20:24,Paytm wallet,378.9,18.945,9.8
235-06-8510,C,Mohali,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,01-24-2021,20:59,Paytm wallet,257.16,12.858,5.1
433-08-7822,C,Mohali,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,01-05-2021,19:48,Paytm wallet,552.23,27.6115,7.5
361-85-2571,A,Chandighar,Normal,Female,Sports and travel,89.48,5,22.37,469.77,03-30-2021,10:18,Cash,447.4,22.37,7.4
131-70-8179,A,Chandighar,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,02-17-2021,16:27,Cash,276.27,13.8135,4.2
500-02-2261,C,Mohali,Normal,Female,Food and beverages,57.29,6,17.187,360.927,03-21-2021,17:04,Paytm wallet,343.74,17.187,5.9
720-72-2436,A,Chandighar,Normal,Male,Food and beverages,66.52,4,13.304,279.384,03-02-2021,18:14,Paytm wallet,266.08,13.304,6.9
702-83-5291,C,Mohali,Member,Male,Fashion accessories,99.82,9,44.919,943.299,03-27-2021,10:43,Cash,898.38,44.919,6.6
809-69-9497,A,Chandighar,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,01-19-2021,19:30,Paytm wallet,456.8,22.84,5.7
449-16-6770,A,Chandighar,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,02-19-2021,14:53,Credit card,253.95,12.6975,5.3
333-23-2632,A,Chandighar,Member,Male,Health and beauty,10.08,7,3.528,74.088,03-28-2021,20:14,Cash,70.56,3.528,4.2
489-82-1237,A,Chandighar,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,01-05-2021,11:51,Credit card,657.16,32.858,7.3
859-97-6048,C,Mohali,Member,Male,Electronic accessories,84.25,2,8.425,176.925,03-26-2021,14:13,Credit card,168.5,8.425,5.3
676-10-2200,B,Ferozepur,Member,Male,Fashion accessories,53.78,1,2.689,56.469,02-03-2021,20:13,Paytm wallet,53.78,2.689,4.7
373-88-1424,C,Mohali,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,02-06-2021,18:44,Paytm wallet,179.05,8.9525,7.9
365-16-4334,B,Ferozepur,Normal,Female,Food and beverages,26.43,8,10.572,222.012,02-24-2021,14:26,Paytm wallet,211.44,10.572,8.9
503-21-4385,B,Ferozepur,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,02-21-2021,12:40,Paytm wallet,119.73,5.9865,9.3
305-89-2768,B,Ferozepur,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,01-09-2021,18:43,Paytm wallet,65.7,3.285,4.7
574-80-1489,B,Ferozepur,Member,Female,Food and beverages,62.85,4,12.57,263.97,02-25-2021,13:22,Paytm wallet,251.4,12.57,8.7
784-08-0310,C,Mohali,Member,Female,Food and beverages,21.04,4,4.208,88.368,01-13-2021,13:58,Cash,84.16,4.208,7.6
200-40-6154,B,Ferozepur,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,02-09-2021,11:45,Cash,395.46,19.773,5.7
846-10-0341,A,Chandighar,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,01-06-2021,11:51,Cash,297.99,14.8995,6.8
577-34-7579,C,Mohali,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,01-10-2021,17:16,Cash,454.41,22.7205,5.4
430-02-3888,B,Ferozepur,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,02-07-2021,15:55,Cash,276.12,13.806,7.1
867-47-1948,C,Mohali,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,01-09-2021,12:07,Cash,158,7.9,7.8
384-59-6655,A,Chandighar,Member,Female,Food and beverages,98.66,9,44.397,932.337,02-19-2021,15:07,Cash,887.94,44.397,8.4
